TM,STN,TA,CA_TOT,SS,SI,WS,HM
2026-08-13 23:00:00,162,24.9,3.0,,,1.0,77.0
2026-08-13 23:00:00,165,25.8,9.0,,,0.3,74.0
2026-08-13 23:00:00,168,26.1,7.0,,,1.4,78.0
2026-08-13 23:00:00,169,25.5,10.0,,,2.1,81.0
2026-08-13 23:00:00,170,24.8,10.0,,,1.4,76.0
2026-08-13 23:00:00,172,23.9,9.0,,,0.1,88.0
2026-08-13 23:00:00,174,21.7,7.0,,,0.0,89.0
2026-08-13 23:00:00,177,25.2,5.0,,,0.5,83.0
2026-08-13 23:00:00,181,23.5,3.0,,,0.0,87.0
2026-08-13 23:00:00,184,26.5,8.0,,,1.6,58.0
2026-08-13 23:00:00,185,25.5,8.0,,,2.6,85.0
2026-08-13 23:00:00,188,24.8,7.0,,,1.1,88.0
2026-08-13 23:00:00,189,25.4,8.0,,,1.5,73.0
2026-08-13 23:00:00,192,24.3,7.0,,,0.2,85.0
2026-08-13 23:00:00,201,25.2,5.0,,,1.5,70.0
2026-08-13 23:00:00,202,24.5,5.0,,,0.6,79.0
2026-08-13 23:00:00,203,23.8,5.0,,,0.1,81.0
2026-08-13 23:00:00,211,22.0,10.0,,,0.6,89.0
2026-08-13 23:00:00,212,22.6,7.0,,,0.0,85.0
2026-08-13 23:00:00,216,20.4,10.0,,,0.5,94.0
2026-08-13 23:00:00,217,22.7,10.0,,,0.6,97.0
2026-08-13 23:00:00,221,22.0,10.0,,,0.0,98.0
2026-08-13 23:00:00,226,22.6,0.0,,,0.1,94.0
2026-08-13 23:00:00,232,23.0,5.0,,,0.3,98.0
2026-08-13 23:00:00,235,24.8,7.0,,,0.3,84.0
2026-08-13 23:00:00,236,24.2,3.0,,,0.0,88.0
2026-08-13 23:00:00,238,23.5,6.0,,,0.2,86.0
2026-08-13 23:00:00,239,24.3,3.0,,,0.2,84.0
2026-08-13 23:00:00,243,25.2,9.0,,,0.0,81.0
2026-08-13 23:00:00,244,22.2,8.0,,,0.2,89.0
2026-08-13 23:00:00,245,24.6,7.0,,,1.0,81.0
2026-08-13 23:00:00,247,24.2,7.0,,,1.6,78.0
2026-08-13 23:00:00,248,19.8,7.0,,,0.1,95.0
2026-08-13 23:00:00,251,24.0,9.0,,,0.8,89.0
2026-08-13 23:00:00,252,24.0,8.0,,,0.0,85.0
2026-08-13 23:00:00,253,24.7,6.0,,,0.1,80.0
2026-08-13 23:00:00,254,24.4,8.0,,,1.9,82.0
2026-08-13 23:00:00,255,26.1,7.0,,,0.8,81.0
2026-08-13 23:00:00,257,23.0,7.0,,,0.3,94.0
2026-08-13 23:00:00,258,24.3,8.0,,,0.4,89.0
2026-08-13 23:00:00,259,24.4,9.0,,,0.6,86.0
2026-08-13 23:00:00,260,23.7,8.0,,,0.4,85.0
2026-08-13 23:00:00,261,24.0,10.0,,,0.0,87.0
2026-08-13 23:00:00,262,23.5,7.0,,,0.7,85.0
2026-08-13 23:00:00,263,23.9,7.0,,,1.0,87.0
2026-08-13 23:00:00,264,22.9,6.0,,,0.1,88.0
2026-08-13 23:00:00,266,25.2,5.0,,,0.2,81.0
2026-08-13 23:00:00,268,23.6,10.0,,,0.9,84.0
2026-08-13 23:00:00,271,21.5,9.0,,,0.0,97.0
2026-08-13 23:00:00,272,23.3,10.0,,,2.4,86.0
2026-08-13 23:00:00,273,24.1,7.0,,,0.8,83.0
2026-08-13 23:00:00,276,22.6,7.0,,,0.0,96.0
2026-08-13 23:00:00,277,24.0,8.0,,,0.4,90.0
2026-08-13 23:00:00,278,23.5,7.0,,,0.1,86.0
2026-08-13 23:00:00,279,25.7,8.0,,,0.7,75.0
2026-08-13 23:00:00,281,24.5,7.0,,,1.1,85.0
2026-08-13 23:00:00,283,24.6,7.0,,,1.7,86.0
2026-08-13 23:00:00,284,23.5,6.0,,,0.3,82.0
2026-08-13 23:00:00,285,26.3,7.0,,,0.7,74.0
2026-08-13 23:00:00,288,24.7,7.0,,,0.9,85.0
2026-08-13 23:00:00,289,24.7,6.0,,,0.6,80.0
2026-08-13 23:00:00,294,23.5,2.0,,,0.5,78.0
2026-08-13 23:00:00,295,24.4,5.0,,,0.9,77.0
2026-08-13 23:00:00,296,24.3,6.0,,,1.5,85.0
2026-08-14 00:00:00,90,23.6,9.0,,,1.4,89.0
2026-08-14 00:00:00,93,21.9,7.0,,,0.3,93.0
2026-08-14 00:00:00,95,22.7,5.0,,,2.3,87.0
2026-08-14 00:00:00,98,24.2,8.0,,,0.8,70.0
2026-08-14 00:00:00,99,22.7,10.0,,,1.1,84.0
2026-08-14 00:00:00,100,19.7,10.0,,,1.0,99.0
2026-08-14 00:00:00,101,22.8,7.0,,,0.6,84.0
2026-08-14 00:00:00,102,25.2,9.0,,,1.7,68.0
2026-08-14 00:00:00,104,22.7,10.0,,,2.2,99.0
2026-08-14 00:00:00,105,23.1,10.0,,,2.5,94.0
2026-08-14 00:00:00,106,23.5,10.0,,,1.4,94.0
2026-08-14 00:00:00,108,25.9,6.0,,,2.5,66.0
2026-08-14 00:00:00,112,26.2,3.0,,,1.9,70.0
2026-08-14 00:00:00,114,25.0,10.0,,,0.8,75.0
2026-08-14 00:00:00,115,25.3,8.0,,,1.3,89.0
2026-08-14 00:00:00,119,25.8,5.0,,,1.9,70.0
2026-08-14 00:00:00,121,22.3,10.0,,,0.5,95.0
2026-08-14 00:00:00,127,24.3,9.0,,,0.5,84.0
2026-08-14 00:00:00,129,24.1,5.0,,,0.9,89.0
2026-08-14 00:00:00,130,24.9,10.0,,,0.4,92.0
2026-08-14 00:00:00,131,27.1,9.0,,,1.2,66.0
2026-08-14 00:00:00,133,24.9,3.0,,,0.0,83.0
2026-08-14 00:00:00,135,21.5,6.0,,,0.7,89.0
2026-08-14 00:00:00,136,24.4,8.0,,,0.0,78.0
2026-08-14 00:00:00,137,24.1,6.0,,,0.1,87.0
2026-08-14 00:00:00,138,25.7,7.0,,,2.2,78.0
2026-08-14 00:00:00,140,24.8,7.0,,,0.0,87.0
2026-08-14 00:00:00,143,26.5,7.0,,,1.7,70.0
2026-08-14 00:00:00,146,25.5,6.0,,,1.1,78.0
2026-08-14 00:00:00,152,24.7,7.0,,,0.3,83.0
2026-08-14 00:00:00,155,24.7,2.0,,,0.7,86.0
2026-08-14 00:00:00,156,26.1,10.0,,,1.1,74.0
2026-08-14 00:00:00,159,25.7,2.0,,,1.1,75.0
2026-08-14 00:00:00,162,24.4,6.0,,,0.1,80.0
2026-08-14 00:00:00,165,25.5,9.0,,,1.4,82.0
2026-08-14 00:00:00,168,25.8,3.0,,,1.2,79.0
2026-08-14 00:00:00,169,24.9,9.0,,,1.2,84.0
2026-08-14 00:00:00,170,24.8,9.0,,,1.0,77.0
2026-08-14 00:00:00,172,23.7,9.0,,,1.2,93.0
2026-08-14 00:00:00,174,21.4,9.0,,,0.2,93.0
2026-08-14 00:00:00,177,24.3,2.0,,,0.0,86.0
2026-08-14 00:00:00,181,23.6,7.0,,,0.0,88.0
2026-08-14 00:00:00,184,26.1,7.0,,,1.9,65.0
2026-08-14 00:00:00,185,24.3,7.0,,,1.8,89.0
2026-08-14 00:00:00,188,24.5,7.0,,,0.5,89.0
2026-08-14 00:00:00,189,25.0,8.0,,,1.3,73.0
2026-08-14 00:00:00,192,23.7,3.0,,,0.1,89.0
2026-08-14 00:00:00,201,24.9,5.0,,,2.2,71.0
2026-08-14 00:00:00,202,23.8,5.0,,,0.9,83.0
2026-08-14 00:00:00,203,23.5,8.0,,,0.0,83.0
2026-08-14 00:00:00,211,21.8,9.0,,,0.5,91.0
2026-08-14 00:00:00,212,22.2,9.0,,,0.0,87.0
2026-08-14 00:00:00,216,20.5,9.0,,,0.4,94.0
2026-08-14 00:00:00,217,22.5,10.0,,,0.0,97.0
2026-08-14 00:00:00,221,21.9,10.0,,,1.0,99.0
2026-08-14 00:00:00,226,22.1,8.0,,,0.0,96.0
2026-08-14 00:00:00,232,22.7,7.0,,,0.2,99.0
2026-08-14 00:00:00,235,24.4,5.0,,,0.8,87.0
2026-08-14 00:00:00,236,23.5,7.0,,,0.0,92.0
2026-08-14 00:00:00,238,22.8,5.0,,,0.3,91.0
2026-08-14 00:00:00,239,23.6,5.0,,,0.2,87.0
2026-08-14 00:00:00,243,24.8,8.0,,,0.0,82.0
2026-08-14 00:00:00,244,21.6,7.0,,,0.1,91.0
2026-08-14 00:00:00,245,24.3,9.0,,,0.5,83.0
2026-08-14 00:00:00,247,23.1,7.0,,,1.9,84.0
2026-08-14 00:00:00,248,19.6,8.0,,,0.1,100.0
2026-08-14 00:00:00,251,23.5,10.0,,,0.1,91.0
2026-08-14 00:00:00,252,23.8,9.0,,,0.3,87.0
2026-08-14 00:00:00,253,24.3,6.0,,,0.4,83.0
2026-08-14 00:00:00,254,24.1,9.0,,,0.4,82.0
2026-08-14 00:00:00,255,25.6,5.0,,,0.7,84.0
2026-08-14 00:00:00,257,22.6,6.0,,,0.8,96.0
2026-08-14 00:00:00,258,23.9,9.0,,,1.0,91.0
2026-08-14 00:00:00,259,24.3,9.0,,,0.0,87.0
2026-08-14 00:00:00,260,23.6,10.0,,,0.6,87.0
2026-08-14 00:00:00,261,23.7,10.0,,,0.0,90.0
2026-08-14 00:00:00,262,23.2,8.0,,,0.7,85.0
2026-08-14 00:00:00,263,23.2,6.0,,,0.6,90.0
2026-08-14 00:00:00,264,22.1,5.0,,,0.4,91.0
2026-08-14 00:00:00,266,25.0,6.0,,,1.6,79.0
2026-08-14 00:00:00,268,23.4,10.0,,,0.7,84.0
2026-08-14 00:00:00,271,21.4,9.0,,,0.5,97.0
2026-08-14 00:00:00,272,22.4,10.0,,,1.9,98.0
2026-08-14 00:00:00,273,24.0,7.0,,,0.4,87.0
2026-08-14 00:00:00,276,22.4,7.0,,,0.3,98.0
2026-08-14 00:00:00,277,23.7,9.0,,,0.3,92.0
2026-08-14 00:00:00,278,22.6,8.0,,,0.3,90.0
2026-08-14 00:00:00,279,25.5,6.0,,,0.1,76.0
2026-08-14 00:00:00,281,23.9,7.0,,,1.0,90.0
2026-08-14 00:00:00,283,24.1,6.0,,,1.1,87.0
2026-08-14 00:00:00,284,22.6,7.0,,,1.0,87.0
2026-08-14 00:00:00,285,25.0,8.0,,,0.4,81.0
2026-08-14 00:00:00,288,24.0,5.0,,,0.6,88.0
2026-08-14 00:00:00,289,23.5,7.0,,,0.2,86.0
2026-08-14 00:00:00,294,23.2,5.0,,,0.3,80.0
2026-08-14 00:00:00,295,24.0,3.0,,,0.6,78.0
2026-08-14 00:00:00,296,23.4,5.0,,,0.7,87.0
2026-08-14 01:00:00,90,24.4,9.0,,,1.8,82.0
2026-08-14 01:00:00,93,21.8,8.0,,,0.2,92.0
2026-08-14 01:00:00,95,22.5,8.0,,,0.4,89.0
2026-08-14 01:00:00,98,24.3,10.0,,,1.4,70.0
2026-08-14 01:00:00,99,23.1,10.0,,,2.0,81.0
2026-08-14 01:00:00,100,19.7,9.0,,,0.5,99.0
2026-08-14 01:00:00,101,22.3,7.0,,,0.0,85.0
2026-08-14 01:00:00,102,23.7,9.0,,,1.8,75.0
2026-08-14 01:00:00,104,22.5,9.0,,,1.7,99.0
2026-08-14 01:00:00,105,22.8,9.0,,,1.4,95.0
2026-08-14 01:00:00,106,23.5,9.0,,,1.3,95.0
2026-08-14 01:00:00,108,25.5,5.0,,,1.8,67.0
2026-08-14 01:00:00,112,25.8,3.0,,,1.2,72.0
2026-08-14 01:00:00,114,23.5,10.0,,,1.1,86.0
2026-08-14 01:00:00,115,25.4,8.0,,,1.1,90.0
2026-08-14 01:00:00,119,25.5,5.0,,,1.4,70.0
2026-08-14 01:00:00,121,22.1,10.0,,,0.1,96.0
2026-08-14 01:00:00,127,24.3,8.0,,,0.5,84.0
2026-08-14 01:00:00,129,23.7,3.0,,,0.4,92.0
2026-08-14 01:00:00,130,24.7,9.0,,,0.3,92.0
2026-08-14 01:00:00,131,26.8,8.0,,,1.5,65.0
2026-08-14 01:00:00,133,24.6,7.0,,,0.0,85.0
2026-08-14 01:00:00,135,20.9,5.0,,,0.9,91.0
2026-08-14 01:00:00,136,24.4,8.0,,,0.0,77.0
2026-08-14 01:00:00,137,23.2,5.0,,,0.0,91.0
2026-08-14 01:00:00,138,25.3,6.0,,,1.8,78.0
2026-08-14 01:00:00,140,24.4,7.0,,,0.4,88.0
2026-08-14 01:00:00,143,25.6,6.0,,,0.8,75.0
2026-08-14 01:00:00,146,24.9,7.0,,,1.3,79.0
2026-08-14 01:00:00,152,24.5,7.0,,,1.5,84.0
2026-08-14 01:00:00,155,24.4,7.0,,,0.8,86.0
2026-08-14 01:00:00,156,26.0,8.0,,,1.4,77.0
2026-08-14 01:00:00,159,25.5,3.0,,,1.0,81.0
2026-08-14 01:00:00,162,24.3,3.0,,,1.1,82.0
2026-08-14 01:00:00,165,25.3,8.0,,,1.3,86.0
2026-08-14 01:00:00,168,25.5,7.0,,,1.4,80.0
2026-08-14 01:00:00,169,24.2,7.0,,,1.7,88.0
2026-08-14 01:00:00,170,24.5,10.0,,,0.8,80.0
2026-08-14 01:00:00,172,23.3,7.0,,,1.4,98.0
2026-08-14 01:00:00,174,21.1,9.0,,,0.0,94.0
2026-08-14 01:00:00,177,23.6,3.0,,,1.2,88.0
2026-08-14 01:00:00,181,23.8,8.0,,,0.0,86.0
2026-08-14 01:00:00,184,25.8,7.0,,,1.4,67.0
2026-08-14 01:00:00,185,24.4,4.0,,,2.1,89.0
2026-08-14 01:00:00,188,24.2,5.0,,,0.5,90.0
2026-08-14 01:00:00,189,24.3,5.0,,,1.6,70.0
2026-08-14 01:00:00,192,23.1,5.0,,,0.3,90.0
2026-08-14 01:00:00,201,24.7,8.0,,,1.5,73.0
2026-08-14 01:00:00,202,23.3,7.0,,,0.7,86.0
2026-08-14 01:00:00,203,24.0,7.0,,,0.5,82.0
2026-08-14 01:00:00,211,22.0,9.0,,,0.2,91.0
2026-08-14 01:00:00,212,21.9,9.0,,,0.8,89.0
2026-08-14 01:00:00,216,20.3,9.0,,,0.2,95.0
2026-08-14 01:00:00,217,22.3,10.0,,,0.0,97.0
2026-08-14 01:00:00,221,21.7,10.0,,,0.0,99.0
2026-08-14 01:00:00,226,21.6,7.0,,,0.1,98.0
2026-08-14 01:00:00,232,22.8,10.0,,,0.1,98.0
2026-08-14 01:00:00,235,24.3,3.0,,,1.0,88.0
2026-08-14 01:00:00,236,22.9,5.0,,,0.0,95.0
2026-08-14 01:00:00,238,22.5,7.0,,,0.1,92.0
2026-08-14 01:00:00,239,23.4,7.0,,,0.1,90.0
2026-08-14 01:00:00,243,24.5,8.0,,,0.1,83.0
2026-08-14 01:00:00,244,21.6,8.0,,,0.1,92.0
2026-08-14 01:00:00,245,24.1,8.0,,,0.5,83.0
2026-08-14 01:00:00,247,22.9,8.0,,,1.8,85.0
2026-08-14 01:00:00,248,19.5,7.0,,,0.0,100.0
2026-08-14 01:00:00,251,23.1,7.0,,,0.0,91.0
2026-08-14 01:00:00,252,23.1,7.0,,,0.2,91.0
2026-08-14 01:00:00,253,24.0,6.0,,,0.4,84.0
2026-08-14 01:00:00,254,23.4,8.0,,,0.3,86.0
2026-08-14 01:00:00,255,25.2,7.0,,,0.5,86.0
2026-08-14 01:00:00,257,22.2,1.0,,,0.6,98.0
2026-08-14 01:00:00,258,23.6,7.0,,,0.9,92.0
2026-08-14 01:00:00,259,23.9,8.0,,,0.3,89.0
2026-08-14 01:00:00,260,23.4,8.0,,,0.3,88.0
2026-08-14 01:00:00,261,23.3,7.0,,,0.5,90.0
2026-08-14 01:00:00,262,22.8,8.0,,,0.4,87.0
2026-08-14 01:00:00,263,22.8,8.0,,,0.4,90.0
2026-08-14 01:00:00,264,21.5,7.0,,,0.1,92.0
2026-08-14 01:00:00,266,25.0,7.0,,,0.2,78.0
2026-08-14 01:00:00,268,22.7,6.0,,,0.8,87.0
2026-08-14 01:00:00,271,21.5,10.0,,,0.0,97.0
2026-08-14 01:00:00,272,22.6,10.0,,,0.8,98.0
2026-08-14 01:00:00,273,23.3,8.0,,,0.8,89.0
2026-08-14 01:00:00,276,21.9,7.0,,,0.2,100.0
2026-08-14 01:00:00,277,23.7,10.0,,,0.4,93.0
2026-08-14 01:00:00,278,22.0,7.0,,,0.2,93.0
2026-08-14 01:00:00,279,24.5,3.0,,,1.3,81.0
2026-08-14 01:00:00,281,23.3,6.0,,,0.5,93.0
2026-08-14 01:00:00,283,23.9,9.0,,,0.4,89.0
2026-08-14 01:00:00,284,21.8,8.0,,,0.6,89.0
2026-08-14 01:00:00,285,24.4,8.0,,,0.5,84.0
2026-08-14 01:00:00,288,23.6,8.0,,,0.5,89.0
2026-08-14 01:00:00,289,22.7,8.0,,,0.4,89.0
2026-08-14 01:00:00,294,23.3,5.0,,,0.6,81.0
2026-08-14 01:00:00,295,23.5,7.0,,,0.5,83.0
2026-08-14 01:00:00,296,23.1,1.0,,,0.3,89.0
2026-08-14 02:00:00,90,23.6,10.0,,,1.8,89.0
2026-08-14 02:00:00,93,21.7,7.0,,,0.3,95.0
2026-08-14 02:00:00,95,22.3,10.0,,,1.7,91.0
2026-08-14 02:00:00,98,24.2,10.0,,,0.9,71.0
2026-08-14 02:00:00,99,22.8,9.0,,,0.9,82.0
2026-08-14 02:00:00,100,19.7,9.0,,,0.4,99.0
2026-08-14 02:00:00,101,21.8,7.0,,,0.0,87.0
2026-08-14 02:00:00,102,23.2,10.0,,,1.5,82.0
2026-08-14 02:00:00,104,22.6,9.0,,,2.4,99.0
2026-08-14 02:00:00,105,22.9,10.0,,,1.5,94.0
2026-08-14 02:00:00,106,23.6,9.0,,,1.4,93.0
2026-08-14 02:00:00,108,25.3,8.0,,,2.4,68.0
2026-08-14 02:00:00,112,25.6,8.0,,,1.7,72.0
2026-08-14 02:00:00,114,23.5,10.0,,,0.2,86.0
2026-08-14 02:00:00,115,25.3,7.0,,,2.6,90.0
2026-08-14 02:00:00,119,24.9,3.0,,,1.0,72.0
2026-08-14 02:00:00,121,22.0,10.0,,,0.5,97.0
2026-08-14 02:00:00,127,24.7,10.0,,,0.4,82.0
2026-08-14 02:00:00,129,23.3,5.0,,,0.1,93.0
2026-08-14 02:00:00,130,24.5,10.0,,,0.0,93.0
2026-08-14 02:00:00,131,26.2,7.0,,,1.4,67.0
2026-08-14 02:00:00,133,24.4,7.0,,,0.9,86.0
2026-08-14 02:00:00,135,20.7,7.0,,,0.0,92.0
2026-08-14 02:00:00,136,24.1,7.0,,,0.0,80.0
2026-08-14 02:00:00,137,22.8,8.0,,,0.2,92.0
2026-08-14 02:00:00,138,25.0,8.0,,,1.5,80.0
2026-08-14 02:00:00,140,24.1,3.0,,,0.4,89.0
2026-08-14 02:00:00,143,25.1,6.0,,,1.3,76.0
2026-08-14 02:00:00,146,24.6,8.0,,,1.5,80.0
2026-08-14 02:00:00,152,24.1,6.0,,,0.1,84.0
2026-08-14 02:00:00,155,24.7,8.0,,,0.6,86.0
2026-08-14 02:00:00,156,25.2,6.0,,,1.1,79.0
2026-08-14 02:00:00,159,25.3,6.0,,,0.0,81.0
2026-08-14 02:00:00,162,23.9,5.0,,,1.5,84.0
2026-08-14 02:00:00,165,25.1,7.0,,,0.7,86.0
2026-08-14 02:00:00,168,25.3,8.0,,,0.7,81.0
2026-08-14 02:00:00,169,24.4,8.0,,,1.1,86.0
2026-08-14 02:00:00,170,24.0,7.0,,,1.5,82.0
2026-08-14 02:00:00,172,22.8,5.0,,,0.8,100.0
2026-08-14 02:00:00,174,20.5,8.0,,,0.0,94.0
2026-08-14 02:00:00,177,23.2,3.0,,,1.1,90.0
2026-08-14 02:00:00,181,22.6,7.0,,,0.0,91.0
2026-08-14 02:00:00,184,25.4,7.0,,,1.5,66.0
2026-08-14 02:00:00,185,24.4,7.0,,,2.8,88.0
2026-08-14 02:00:00,188,24.0,4.0,,,1.0,91.0
2026-08-14 02:00:00,189,23.6,5.0,,,1.6,70.0
2026-08-14 02:00:00,192,23.2,7.0,,,0.2,89.0
2026-08-14 02:00:00,201,24.5,8.0,,,1.5,74.0
2026-08-14 02:00:00,202,23.0,8.0,,,0.4,86.0
2026-08-14 02:00:00,203,23.6,7.0,,,0.5,85.0
2026-08-14 02:00:00,211,21.9,7.0,,,0.2,90.0
2026-08-14 02:00:00,212,21.7,7.0,,,0.2,90.0
2026-08-14 02:00:00,216,20.3,9.0,,,0.3,95.0
2026-08-14 02:00:00,217,22.0,10.0,,,0.0,98.0
2026-08-14 02:00:00,221,21.6,9.0,,,0.0,100.0
2026-08-14 02:00:00,226,21.4,8.0,,,0.0,99.0
2026-08-14 02:00:00,232,22.3,5.0,,,0.3,99.0
2026-08-14 02:00:00,235,24.3,7.0,,,1.4,87.0
2026-08-14 02:00:00,236,22.6,6.0,,,0.0,96.0
2026-08-14 02:00:00,238,22.0,7.0,,,0.0,96.0
2026-08-14 02:00:00,239,23.2,4.0,,,0.1,92.0
2026-08-14 02:00:00,243,23.9,3.0,,,0.5,87.0
2026-08-14 02:00:00,244,21.5,8.0,,,0.1,93.0
2026-08-14 02:00:00,245,23.4,5.0,,,0.8,87.0
2026-08-14 02:00:00,247,22.7,9.0,,,1.8,85.0
2026-08-14 02:00:00,248,19.1,7.0,,,0.2,100.0
2026-08-14 02:00:00,251,22.2,6.0,,,0.4,93.0
2026-08-14 02:00:00,252,22.8,6.0,,,0.6,90.0
2026-08-14 02:00:00,253,23.5,6.0,,,0.0,86.0
2026-08-14 02:00:00,254,22.9,6.0,,,1.5,90.0
2026-08-14 02:00:00,255,25.5,8.0,,,0.6,80.0
2026-08-14 02:00:00,257,22.1,6.0,,,0.9,96.0
2026-08-14 02:00:00,258,22.9,3.0,,,0.9,95.0
2026-08-14 02:00:00,259,23.8,7.0,,,0.0,90.0
2026-08-14 02:00:00,260,23.0,6.0,,,0.8,89.0
2026-08-14 02:00:00,261,23.1,8.0,,,0.2,91.0
2026-08-14 02:00:00,262,22.0,5.0,,,0.4,87.0
2026-08-14 02:00:00,263,23.1,7.0,,,1.4,91.0
2026-08-14 02:00:00,264,21.1,8.0,,,0.0,93.0
2026-08-14 02:00:00,266,24.6,7.0,,,0.8,81.0
2026-08-14 02:00:00,268,22.1,5.0,,,0.4,87.0
2026-08-14 02:00:00,271,21.6,10.0,,,0.8,96.0
2026-08-14 02:00:00,272,22.7,9.0,,,0.8,94.0
2026-08-14 02:00:00,273,22.7,7.0,,,0.2,92.0
2026-08-14 02:00:00,276,22.0,9.0,,,1.0,100.0
2026-08-14 02:00:00,277,23.5,10.0,,,0.7,93.0
2026-08-14 02:00:00,278,22.2,7.0,,,0.4,92.0
2026-08-14 02:00:00,279,23.8,3.0,,,0.9,83.0
2026-08-14 02:00:00,281,22.7,6.0,,,0.5,95.0
2026-08-14 02:00:00,283,23.9,7.0,,,2.3,89.0
2026-08-14 02:00:00,284,21.2,7.0,,,0.8,90.0
2026-08-14 02:00:00,285,24.0,7.0,,,0.4,85.0
2026-08-14 02:00:00,288,23.4,6.0,,,0.1,89.0
2026-08-14 02:00:00,289,22.2,8.0,,,0.2,92.0
2026-08-14 02:00:00,294,22.5,5.0,,,0.3,86.0
2026-08-14 02:00:00,295,23.6,8.0,,,0.9,81.0
2026-08-14 02:00:00,296,23.1,3.0,,,1.0,88.0
2026-08-14 03:00:00,90,23.5,9.0,,,1.9,89.0
2026-08-14 03:00:00,93,21.5,10.0,,,0.0,96.0
2026-08-14 03:00:00,95,22.5,9.0,,,1.2,89.0
2026-08-14 03:00:00,98,23.7,9.0,,,0.1,73.0
2026-08-14 03:00:00,99,22.6,10.0,,,0.6,84.0
2026-08-14 03:00:00,100,19.6,10.0,,,1.2,99.0
2026-08-14 03:00:00,101,21.7,10.0,,,0.0,88.0
2026-08-14 03:00:00,102,23.4,10.0,,,0.4,81.0
2026-08-14 03:00:00,104,22.8,8.0,,,2.2,98.0
2026-08-14 03:00:00,105,23.1,7.0,,,2.1,93.0
2026-08-14 03:00:00,106,23.7,7.0,,,1.1,92.0
2026-08-14 03:00:00,108,25.1,8.0,,,2.2,68.0
2026-08-14 03:00:00,112,25.5,10.0,,,1.8,73.0
2026-08-14 03:00:00,114,23.6,10.0,,,0.2,86.0
2026-08-14 03:00:00,115,24.5,3.0,,,2.3,90.0
2026-08-14 03:00:00,119,24.3,7.0,,,0.3,75.0
2026-08-14 03:00:00,121,21.7,9.0,,,0.8,97.0
2026-08-14 03:00:00,127,24.5,8.0,,,1.8,84.0
2026-08-14 03:00:00,129,23.3,5.0,,,0.1,94.0
2026-08-14 03:00:00,130,24.3,10.0,,,0.4,95.0
2026-08-14 03:00:00,131,25.6,2.0,,,0.8,71.0
2026-08-14 03:00:00,133,23.7,5.0,,,0.3,88.0
2026-08-14 03:00:00,135,20.3,6.0,,,0.4,92.0
2026-08-14 03:00:00,136,23.8,7.0,,,0.0,81.0
2026-08-14 03:00:00,137,22.9,8.0,,,0.0,91.0
2026-08-14 03:00:00,138,25.0,7.0,,,1.1,81.0
2026-08-14 03:00:00,140,23.3,7.0,,,1.3,90.0
2026-08-14 03:00:00,143,24.4,3.0,,,0.7,78.0
2026-08-14 03:00:00,146,24.2,3.0,,,0.5,81.0
2026-08-14 03:00:00,152,24.0,6.0,,,1.0,85.0
2026-08-14 03:00:00,155,24.5,7.0,,,0.7,88.0
2026-08-14 03:00:00,156,25.1,7.0,,,1.0,80.0
2026-08-14 03:00:00,159,25.0,2.0,,,0.0,80.0
2026-08-14 03:00:00,162,24.0,6.0,,,0.5,83.0
2026-08-14 03:00:00,165,24.8,7.0,,,0.2,87.0
2026-08-14 03:00:00,168,25.5,9.0,,,0.7,81.0
2026-08-14 03:00:00,169,24.6,6.0,,,0.5,81.0
2026-08-14 03:00:00,170,23.5,6.0,,,1.1,82.0
2026-08-14 03:00:00,172,22.1,7.0,,,1.5,100.0
2026-08-14 03:00:00,174,20.2,8.0,,,0.0,96.0
2026-08-14 03:00:00,177,22.8,0.0,,,1.0,92.0
2026-08-14 03:00:00,181,21.7,3.0,,,0.0,94.0
2026-08-14 03:00:00,184,25.0,8.0,,,0.9,66.0
2026-08-14 03:00:00,185,24.1,7.0,,,2.7,83.0
2026-08-14 03:00:00,188,23.8,6.0,,,1.0,91.0
2026-08-14 03:00:00,189,23.5,8.0,,,1.5,69.0
2026-08-14 03:00:00,192,23.6,9.0,,,0.3,89.0
2026-08-14 03:00:00,201,24.4,10.0,,,1.4,74.0
2026-08-14 03:00:00,202,23.0,10.0,,,0.4,87.0
2026-08-14 03:00:00,203,22.6,8.0,,,0.1,91.0
2026-08-14 03:00:00,211,21.9,10.0,,,0.1,90.0
2026-08-14 03:00:00,212,21.5,8.0,,,0.1,91.0
2026-08-14 03:00:00,216,20.1,9.0,,,0.3,97.0
2026-08-14 03:00:00,217,22.1,9.0,,,0.4,97.0
2026-08-14 03:00:00,221,21.5,8.0,,,0.2,100.0
2026-08-14 03:00:00,226,21.1,7.0,,,0.0,100.0
2026-08-14 03:00:00,232,21.7,5.0,,,0.0,99.0
2026-08-14 03:00:00,235,24.0,7.0,,,0.5,86.0
2026-08-14 03:00:00,236,22.2,6.0,,,0.0,97.0
2026-08-14 03:00:00,238,21.8,7.0,,,0.0,97.0
2026-08-14 03:00:00,239,22.7,3.0,,,0.7,93.0
2026-08-14 03:00:00,243,23.7,7.0,,,0.0,86.0
2026-08-14 03:00:00,244,21.0,6.0,,,0.1,94.0
2026-08-14 03:00:00,245,23.2,8.0,,,0.8,86.0
2026-08-14 03:00:00,247,22.5,7.0,,,1.7,85.0
2026-08-14 03:00:00,248,19.0,8.0,,,0.1,100.0
2026-08-14 03:00:00,251,22.0,7.0,,,0.1,94.0
2026-08-14 03:00:00,252,22.4,7.0,,,0.4,92.0
